COOPID, YEAR, MONTH, DAY, PRECIPITATION, MAX TEMP, MIN TEMP, MEAN TEMP
85658,1990,1,1,0.00000,84.00000,74.00000, 79.00000
85658,1990,1,2,0.00000,75.00000,70.00000, 72.50000
85658,1990,1,3,0.00000,76.00000,72.00000, 74.00000
85658,1990,1,4,0.00000,79.00000,74.00000, 76.50000
85658,1990,1,5,0.00000,82.00000,75.00000, 78.50000
85658,1990,1,6,0.00000,83.00000,76.00000, 79.50000
85658,1990,1,7,0.00000,82.00000,76.00000, 79.00000
85658,1990,1,8,0.00000,82.00000,74.00000, 78.00000
85658,1990,1,9,0.00000,81.00000,70.00000, 75.50000
85658,1990,1,10,0.00000,76.00000,66.00000, 71.00000
85658,1990,1,11,0.00000,73.00000,60.00000, 66.50000
85658,1990,1,12,0.00000,79.00000,60.00000, 69.50000
85658,1990,1,13,0.00000,65.00000,51.00000, 58.00000
85658,1990,1,14,0.00000,71.00000,64.00000, 67.50000
85658,1990,1,15,0.00000,74.00000,69.00000, 71.50000
85658,1990,1,16,0.00000,75.00000,72.00000, 73.50000
85658,1990,1,17,0.00000,78.00000,72.00000, 75.00000
85658,1990,1,18,0.00000,77.00000,73.00000, 75.00000
85658,1990,1,19,0.00000,82.00000,74.00000, 78.00000
85658,1990,1,20,0.00000,82.00000,74.00000, 78.00000
85658,1990,1,21,0.00000,84.00000,74.00000, 79.00000
85658,1990,1,22,0.00000,81.00000,70.00000, 75.50000
85658,1990,1,23,1.34000,77.00000,71.00000, 74.00000
85658,1990,1,24,0.01000,79.00000,74.00000, 76.50000
85658,1990,1,25,0.00000,79.00000,75.00000, 77.00000
85658,1990,1,26,0.02000,75.00000,60.00000, 67.50000
85658,1990,1,27,0.00000,74.00000,68.00000, 71.00000
85658,1990,1,28,0.02000,77.00000,72.00000, 74.50000
85658,1990,1,29,0.00000,82.00000,75.00000, 78.50000
85658,1990,1,30,0.00000,82.00000,72.00000, 77.00000
85658,1990,1,31,0.00000,82.00000,73.00000, 77.50000
85658,1990,2,1,0.00000,80.00000,74.00000, 77.00000
85658,1990,2,2,0.00000,80.00000,74.00000, 77.00000
85658,1990,2,3,0.00000,80.00000,74.00000, 77.00000
85658,1990,2,4,0.00000,81.00000,71.00000, 76.00000
85658,1990,2,5,0.01000,71.00000,65.00000, 68.00000
85658,1990,2,6,0.00000,74.00000,69.00000, 71.50000
85658,1990,2,7,0.00000,79.00000,71.00000, 75.00000
85658,1990,2,8,0.00000,80.00000,70.00000, 75.00000
85658,1990,2,9,0.00000,81.00000,71.00000, 76.00000
85658,1990,2,10,0.00000,80.00000,73.00000, 76.50000
85658,1990,2,11,0.00000,82.00000,74.00000, 78.00000
85658,1990,2,12,0.00000,76.00000,61.00000, 68.50000
85658,1990,2,13,0.00000,75.00000,69.00000, 72.00000
85658,1990,2,14,0.00000,77.00000,70.00000, 73.50000
85658,1990,2,15,0.00000,79.00000,73.00000, 76.00000
85658,1990,2,16,0.00000,79.00000,73.00000, 76.00000
85658,1990,2,17,0.00000,80.00000,72.00000, 76.00000
85658,1990,2,18,0.00000,77.00000,73.00000, 75.00000
85658,1990,2,19,0.00000,80.00000,73.00000, 76.50000
85658,1990,2,20,0.00000,81.00000,72.00000, 76.50000
85658,1990,2,21,0.00000,82.00000,71.00000, 76.50000
85658,1990,2,22,0.00000,80.00000,74.00000, 77.00000
85658,1990,2,23,0.17000,80.00000,67.00000, 73.50000
85658,1990,2,24,0.23000,67.00000,57.00000, 62.00000
85658,1990,2,25,0.00000,71.00000,56.00000, 63.50000
85658,1990,2,26,0.00000,73.00000,62.00000, 67.50000
85658,1990,2,27,0.00000,73.00000,68.00000, 70.50000
85658,1990,2,28,0.00000,74.00000,68.00000, 71.00000
85658,1990,2,29,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,3,1,0.60000,74.00000,64.00000, 69.00000
85658,1990,3,2,0.00000,77.00000,70.00000, 73.50000
85658,1990,3,3,0.00000,81.00000,67.00000, 74.00000
85658,1990,3,4,0.08000,74.00000,61.00000, 67.50000
85658,1990,3,5,0.04000,73.00000,63.00000, 68.00000
85658,1990,3,6,0.00000,77.00000,71.00000, 74.00000
85658,1990,3,7,0.00000,77.00000,68.00000, 72.50000
85658,1990,3,8,0.00000,74.00000,71.00000, 72.50000
85658,1990,3,9,0.00000,74.00000,70.00000, 72.00000
85658,1990,3,10,0.00000,74.00000,71.00000, 72.50000
85658,1990,3,11,0.00000,75.00000,71.00000, 73.00000
85658,1990,3,12,0.00000,76.00000,73.00000, 74.50000
85658,1990,3,13,0.00000,76.00000,72.00000, 74.00000
85658,1990,3,14,0.00000,77.00000,72.00000, 74.50000
85658,1990,3,15,0.00000,80.00000,73.00000, 76.50000
85658,1990,3,16,0.00000,80.00000,74.00000, 77.00000
85658,1990,3,17,0.00000,82.00000,73.00000, 77.50000
85658,1990,3,18,0.05000,73.00000,65.00000, 69.00000
85658,1990,3,19,0.15000,80.00000,71.00000, 75.50000
85658,1990,3,20,0.00000,78.00000,65.00000, 71.50000
85658,1990,3,21,0.00000,73.00000,62.00000, 67.50000
85658,1990,3,22,0.00000,74.00000,68.00000, 71.00000
85658,1990,3,23,0.00000,76.00000,70.00000, 73.00000
85658,1990,3,24,0.00000,76.00000,71.00000, 73.50000
85658,1990,3,25,0.00000,79.00000,69.00000, 74.00000
85658,1990,3,26,0.00000,79.00000,73.00000, 76.00000
85658,1990,3,27,0.00000,78.00000,70.00000, 74.00000
85658,1990,3,28,0.00000,78.00000,71.00000, 74.50000
85658,1990,3,29,0.00000,80.00000,70.00000, 75.00000
85658,1990,3,30,0.00000,80.00000,71.00000, 75.50000
85658,1990,3,31,0.77000,81.00000,69.00000, 75.00000
85658,1990,4,1,0.00000,81.00000,70.00000, 75.50000
85658,1990,4,2,0.00000,82.00000,74.00000, 78.00000
85658,1990,4,3,0.45000,84.00000,69.00000, 76.50000
85658,1990,4,4,0.04000,77.00000,57.00000, 67.00000
85658,1990,4,5,0.00000,73.00000,58.00000, 65.50000
85658,1990,4,6,0.00000,78.00000,63.00000, 70.50000
85658,1990,4,7,0.00000,85.00000,72.00000, 78.50000
85658,1990,4,8,0.00000,80.00000,72.00000, 76.00000
85658,1990,4,9,3.96000,75.00000,67.00000, 71.00000
85658,1990,4,10,0.00000,77.00000,71.00000, 74.00000
85658,1990,4,11,0.00000,80.00000,74.00000, 77.00000
85658,1990,4,12,0.00000,78.00000,68.00000, 73.00000
85658,1990,4,13,0.00000,77.00000,68.00000, 72.50000
85658,1990,4,14,0.06000,77.00000,73.00000, 75.00000
85658,1990,4,15,2.01000,80.00000,68.00000, 74.00000
85658,1990,4,16,0.00000,80.00000,69.00000, 74.50000
85658,1990,4,17,0.00000,82.00000,75.00000, 78.50000
85658,1990,4,18,0.00000,80.00000,74.00000, 77.00000
85658,1990,4,19,0.00000,79.00000,74.00000, 76.50000
85658,1990,4,20,0.03000,76.00000,71.00000, 73.50000
85658,1990,4,21,0.00000,77.00000,70.00000, 73.50000
85658,1990,4,22,0.00000,78.00000,71.00000, 74.50000
85658,1990,4,23,0.00000,79.00000,69.00000, 74.00000
85658,1990,4,24,0.07000,78.00000,69.00000, 73.50000
85658,1990,4,25,0.00000,77.00000,73.00000, 75.00000
85658,1990,4,26,0.00000,78.00000,73.00000, 75.50000
85658,1990,4,27,0.00000,79.00000,73.00000, 76.00000
85658,1990,4,28,0.00000,79.00000,73.00000, 76.00000
85658,1990,4,29,0.00000,82.00000,74.00000, 78.00000
85658,1990,4,30,0.00000,81.00000,74.00000, 77.50000
85658,1990,5,1,0.00000,81.00000,74.00000, 77.50000
85658,1990,5,2,0.00000,82.00000,75.00000, 78.50000
85658,1990,5,3,0.00000,82.00000,76.00000, 79.00000
85658,1990,5,4,0.12000,80.00000,72.00000, 76.00000
85658,1990,5,5,0.00000,83.00000,75.00000, 79.00000
85658,1990,5,6,0.00000,84.00000,75.00000, 79.50000
85658,1990,5,7,0.00000,80.00000,72.00000, 76.00000
85658,1990,5,8,0.00000,79.00000,74.00000, 76.50000
85658,1990,5,9,0.00000,82.00000,75.00000, 78.50000
85658,1990,5,10,1.00000,84.00000,71.00000, 77.50000
85658,1990,5,11,0.00000,82.00000,71.00000, 76.50000
85658,1990,5,12,0.00000,83.00000,76.00000, 79.50000
85658,1990,5,13,0.00000,81.00000,77.00000, 79.00000
85658,1990,5,14,0.00000,83.00000,78.00000, 80.50000
85658,1990,5,15,0.00000,83.00000,78.00000, 80.50000
85658,1990,5,16,0.00000,84.00000,78.00000, 81.00000
85658,1990,5,17,0.00000,84.00000,77.00000, 80.50000
85658,1990,5,18,0.00000,85.00000,77.00000, 81.00000
85658,1990,5,19,0.00000,84.00000,77.00000, 80.50000
85658,1990,5,20,0.00000,84.00000,77.00000, 80.50000
85658,1990,5,21,0.00000,82.00000,75.00000, 78.50000
85658,1990,5,22,0.16000,88.00000,76.00000, 82.00000
85658,1990,5,23,0.00000,81.00000,75.00000, 78.00000
85658,1990,5,24,0.32000,79.00000,72.00000, 75.50000
85658,1990,5,25,0.80000,79.00000,72.00000, 75.50000
85658,1990,5,26,0.02000,80.00000,73.00000, 76.50000
85658,1990,5,27,1.10000,76.00000,71.00000, 73.50000
85658,1990,5,28,0.95000,85.00000,71.00000, 78.00000
85658,1990,5,29,0.35000,90.00000,72.00000, 81.00000
85658,1990,5,30,0.50000,86.00000,74.00000, 80.00000
85658,1990,5,31,0.00000,87.00000,78.00000, 82.50000
85658,1990,6,1,0.00000,86.00000,79.00000, 82.50000
85658,1990,6,2,0.00000,85.00000,78.00000, 81.50000
85658,1990,6,3,0.00000,86.00000,80.00000, 83.00000
85658,1990,6,4,0.00000,87.00000,77.00000, 82.00000
85658,1990,6,5,0.00000,87.00000,78.00000, 82.50000
85658,1990,6,6,0.00000,87.00000,79.00000, 83.00000
85658,1990,6,7,0.00000,89.00000,80.00000, 84.50000
85658,1990,6,8,0.03000,84.00000,75.00000, 79.50000
85658,1990,6,9,0.00000,86.00000,79.00000, 82.50000
85658,1990,6,10,0.00000,87.00000,80.00000, 83.50000
85658,1990,6,11,0.16000,91.00000,78.00000, 84.50000
85658,1990,6,12,0.57000,85.00000,75.00000, 80.00000
85658,1990,6,13,0.00000,84.00000,79.00000, 81.50000
85658,1990,6,14,0.00000,83.00000,76.00000, 79.50000
85658,1990,6,15,0.00000,84.00000,74.00000, 79.00000
85658,1990,6,16,0.00000,84.00000,76.00000, 80.00000
85658,1990,6,17,0.00000,87.00000,77.00000, 82.00000
85658,1990,6,18,0.00000,87.00000,78.00000, 82.50000
85658,1990,6,19,0.00000,88.00000,80.00000, 84.00000
85658,1990,6,20,0.00000,88.00000,80.00000, 84.00000
85658,1990,6,21,0.00000,87.00000,81.00000, 84.00000
85658,1990,6,22,0.00000,89.00000,80.00000, 84.50000
85658,1990,6,23,0.15000,87.00000,78.00000, 82.50000
85658,1990,6,24,0.17000,90.00000,74.00000, 82.00000
85658,1990,6,25,0.20000,87.00000,74.00000, 80.50000
85658,1990,6,26,0.07000,86.00000,71.00000, 78.50000
85658,1990,6,27,0.77000,88.00000,71.00000, 79.50000
85658,1990,6,28,0.01000,86.00000,77.00000, 81.50000
85658,1990,6,29,0.00000,87.00000,79.00000, 83.00000
85658,1990,6,30,0.00000,87.00000,82.00000, 84.50000
85658,1990,7,1,0.00000,88.00000,81.00000, 84.50000
85658,1990,7,2,0.02000,88.00000,75.00000, 81.50000
85658,1990,7,3,0.14000,87.00000,73.00000, 80.00000
85658,1990,7,4,0.00000,87.00000,75.00000, 81.00000
85658,1990,7,5,0.00000,87.00000,80.00000, 83.50000
85658,1990,7,6,0.00000,89.00000,78.00000, 83.50000
85658,1990,7,7,0.00000,88.00000,76.00000, 82.00000
85658,1990,7,8,0.00000,87.00000,80.00000, 83.50000
85658,1990,7,9,0.00000,88.00000,81.00000, 84.50000
85658,1990,7,10,0.56000,84.00000,76.00000, 80.00000
85658,1990,7,11,0.16000,85.00000,77.00000, 81.00000
85658,1990,7,12,0.30000,87.00000,74.00000, 80.50000
85658,1990,7,13,0.23000,85.00000,71.00000, 78.00000
85658,1990,7,14,0.00000,88.00000,74.00000, 81.00000
85658,1990,7,15,0.34000,86.00000,72.00000, 79.00000
85658,1990,7,16,0.00000,86.00000,79.00000, 82.50000
85658,1990,7,17,0.33000,82.00000,75.00000, 78.50000
85658,1990,7,18,0.05000,85.00000,74.00000, 79.50000
85658,1990,7,19,0.06000,85.00000,78.00000, 81.50000
85658,1990,7,20,0.02000,87.00000,78.00000, 82.50000
85658,1990,7,21,0.00000,88.00000,80.00000, 84.00000
85658,1990,7,22,0.00000,89.00000,81.00000, 85.00000
85658,1990,7,23,1.03000,87.00000,75.00000, 81.00000
85658,1990,7,24,0.00000,87.00000,78.00000, 82.50000
85658,1990,7,25,0.00000,88.00000,80.00000, 84.00000
85658,1990,7,26,0.00000,87.00000,80.00000, 83.50000
85658,1990,7,27,0.39000,96.00000,76.00000, 86.00000
85658,1990,7,28,0.00000,96.00000,77.00000, 86.50000
85658,1990,7,29,0.00000,91.00000,81.00000, 86.00000
85658,1990,7,30,0.41000,93.00000,80.00000, 86.50000
85658,1990,7,31,0.12000,91.00000,77.00000, 84.00000
85658,1990,8,1,0.00000,89.00000,79.00000, 84.00000
85658,1990,8,2,0.00000,87.00000,79.00000, 83.00000
85658,1990,8,3,0.06000,89.00000,80.00000, 84.50000
85658,1990,8,4,0.02000,90.00000,78.00000, 84.00000
85658,1990,8,5,0.03000,88.00000,80.00000, 84.00000
85658,1990,8,6,0.06000,87.00000,78.00000, 82.50000
85658,1990,8,7,0.00000,89.00000,80.00000, 84.50000
85658,1990,8,8,0.00000,90.00000,81.00000, 85.50000
85658,1990,8,9,0.07000,89.00000,76.00000, 82.50000
85658,1990,8,10,0.20000,88.00000,77.00000, 82.50000
85658,1990,8,11,0.07000,88.00000,77.00000, 82.50000
85658,1990,8,12,0.14000,86.00000,73.00000, 79.50000
85658,1990,8,13,0.01000,87.00000,77.00000, 82.00000
85658,1990,8,14,0.38000,88.00000,74.00000, 81.00000
85658,1990,8,15,0.00000,88.00000,82.00000, 85.00000
85658,1990,8,16,0.00000,89.00000,82.00000, 85.50000
85658,1990,8,17,0.00000,89.00000,81.00000, 85.00000
85658,1990,8,18,0.00000,91.00000,75.00000, 83.00000
85658,1990,8,19,0.33000,88.00000,74.00000, 81.00000
85658,1990,8,20,0.00000,90.00000,81.00000, 85.50000
85658,1990,8,21,0.00000,90.00000,82.00000, 86.00000
85658,1990,8,22,0.00000,89.00000,82.00000, 85.50000
85658,1990,8,23,0.00000,90.00000,80.00000, 85.00000
85658,1990,8,24,0.00000,90.00000,76.00000, 83.00000
85658,1990,8,25,0.12000,85.00000,75.00000, 80.00000
85658,1990,8,26,0.47000,88.00000,81.00000, 84.50000
85658,1990,8,27,0.69000,84.00000,77.00000, 80.50000
85658,1990,8,28,0.00000,87.00000,77.00000, 82.00000
85658,1990,8,29,0.03000,88.00000,76.00000, 82.00000
85658,1990,8,30,0.00000,88.00000,80.00000, 84.00000
85658,1990,8,31,0.00000,91.00000,81.00000, 86.00000
85658,1990,9,1,0.00000,87.00000,79.00000, 83.00000
85658,1990,9,2,0.00000,88.00000,80.00000, 84.00000
85658,1990,9,3,0.01000,87.00000,79.00000, 83.00000
85658,1990,9,4,0.00000,87.00000,81.00000, 84.00000
85658,1990,9,5,0.00000,88.00000,81.00000, 84.50000
85658,1990,9,6,0.27000,86.00000,77.00000, 81.50000
85658,1990,9,7,0.00000,88.00000,76.00000, 82.00000
85658,1990,9,8,0.00000,87.00000,82.00000, 84.50000
85658,1990,9,9,0.00000,87.00000,82.00000, 84.50000
85658,1990,9,10,0.00000,87.00000,82.00000, 84.50000
85658,1990,9,11,0.10000,87.00000,80.00000, 83.50000
85658,1990,9,12,0.22000,86.00000,78.00000, 82.00000
85658,1990,9,13,0.04000,85.00000,78.00000, 81.50000
85658,1990,9,14,0.00000,88.00000,82.00000, 85.00000
85658,1990,9,15,0.00000,88.00000,78.00000, 83.00000
85658,1990,9,16,0.01000,89.00000,80.00000, 84.50000
85658,1990,9,17,0.64000,91.00000,74.00000, 82.50000
85658,1990,9,18,0.00000,87.00000,78.00000, 82.50000
85658,1990,9,19,0.96000,87.00000,74.00000, 80.50000
85658,1990,9,20,0.00000,88.00000,82.00000, 85.00000
85658,1990,9,21,0.00000,88.00000,81.00000, 84.50000
85658,1990,9,22,0.00000,90.00000,82.00000, 86.00000
85658,1990,9,23,0.00000,93.00000,81.00000, 87.00000
85658,1990,9,24,0.60000,87.00000,76.00000, 81.50000
85658,1990,9,25,0.00000,85.00000,80.00000, 82.50000
85658,1990,9,26,0.00000,85.00000,79.00000, 82.00000
85658,1990,9,27,0.00000,85.00000,78.00000, 81.50000
85658,1990,9,28,0.45000,83.00000,71.00000, 77.00000
85658,1990,9,29,0.22000,83.00000,74.00000, 78.50000
85658,1990,9,30,0.00000,87.00000,76.00000, 81.50000
85658,1990,10,1,0.01000,84.00000,75.00000, 79.50000
85658,1990,10,2,0.10000,86.00000,76.00000, 81.00000
85658,1990,10,3,0.00000,86.00000,81.00000, 83.50000
85658,1990,10,4,0.20000,85.00000,76.00000, 80.50000
85658,1990,10,5,0.49000,85.00000,80.00000, 82.50000
85658,1990,10,6,0.53000,84.00000,74.00000, 79.00000
85658,1990,10,7,0.10000,84.00000,75.00000, 79.50000
85658,1990,10,8,0.15000,85.00000,75.00000, 80.00000
85658,1990,10,9,0.03000,82.00000,73.00000, 77.50000
85658,1990,10,10,0.32000,84.00000,76.00000, 80.00000
85658,1990,10,11,0.01000,86.00000,80.00000, 83.00000
85658,1990,10,12,0.02000,90.00000,79.00000, 84.50000
85658,1990,10,13,0.00000,88.00000,77.00000, 82.50000
85658,1990,10,14,0.00000,86.00000,77.00000, 81.50000
85658,1990,10,15,0.00000,87.00000,77.00000, 82.00000
85658,1990,10,16,0.00000,85.00000,81.00000, 83.00000
85658,1990,10,17,0.00000,85.00000,80.00000, 82.50000
85658,1990,10,18,0.00000,85.00000,78.00000, 81.50000
85658,1990,10,19,0.00000,86.00000,77.00000, 81.50000
85658,1990,10,20,0.00000,87.00000,76.00000, 81.50000
85658,1990,10,21,0.22000,84.00000,76.00000, 80.00000
85658,1990,10,22,0.00000,85.00000,80.00000, 82.50000
85658,1990,10,23,0.00000,87.00000,79.00000, 83.00000
85658,1990,10,24,0.01000,88.00000,77.00000, 82.50000
85658,1990,10,25,0.03000,84.00000,72.00000, 78.00000
85658,1990,10,26,0.00000,73.00000,57.00000, 65.00000
85658,1990,10,27,0.00000,78.00000,63.00000, 70.50000
85658,1990,10,28,0.03000,78.00000,71.00000, 74.50000
85658,1990,10,29,0.00000,80.00000,69.00000, 74.50000
85658,1990,10,30,0.00000,80.00000,75.00000, 77.50000
85658,1990,10,31,0.00000,80.00000,75.00000, 77.50000
85658,1990,11,1,0.00000,80.00000,75.00000, 77.50000
85658,1990,11,2,0.33000,79.00000,70.00000, 74.50000
85658,1990,11,3,0.23000,80.00000,73.00000, 76.50000
85658,1990,11,4,0.00000,79.00000,76.00000, 77.50000
85658,1990,11,5,0.00000,85.00000,68.00000, 76.50000
85658,1990,11,6,0.00000,81.00000,67.00000, 74.00000
85658,1990,11,7,0.00000,81.00000,72.00000, 76.50000
85658,1990,11,8,0.00000,81.00000,72.00000, 76.50000
85658,1990,11,9,0.00000,83.00000,77.00000, 80.00000
85658,1990,11,10,0.22000,78.00000,71.00000, 74.50000
85658,1990,11,11,0.00000,75.00000,57.00000, 66.00000
85658,1990,11,12,0.00000,77.00000,73.00000, 75.00000
85658,1990,11,13,0.00000,77.00000,67.00000, 72.00000
85658,1990,11,14,0.00000,79.00000,74.00000, 76.50000
85658,1990,11,15,0.00000,78.00000,74.00000, 76.00000
85658,1990,11,16,0.00000,78.00000,74.00000, 76.00000
85658,1990,11,17,0.00000,79.00000,66.00000, 72.50000
85658,1990,11,18,0.00000,77.00000,63.00000, 70.00000
85658,1990,11,19,0.00000,76.00000,64.00000, 70.00000
85658,1990,11,20,0.00000,75.00000,67.00000, 71.00000
85658,1990,11,21,0.00000,75.00000,72.00000, 73.50000
85658,1990,11,22,0.02000,76.00000,71.00000, 73.50000
85658,1990,11,23,0.00000,78.00000,73.00000, 75.50000
85658,1990,11,24,0.00000,80.00000,69.00000, 74.50000
85658,1990,11,25,0.00000,81.00000,69.00000, 75.00000
85658,1990,11,26,0.00000,78.00000,74.00000, 76.00000
85658,1990,11,27,0.06000,80.00000,75.00000, 77.50000
85658,1990,11,28,0.00000,79.00000,77.00000, 78.00000
85658,1990,11,29,0.00000,80.00000,76.00000, 78.00000
85658,1990,11,30,0.00000,77.00000,71.00000, 74.00000
85658,1990,12,1,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,2,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,3,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,4,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,5,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,6,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,7,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,8,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,9,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,10,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,11,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,12,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,13,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,14,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,15,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,16,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,17,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,18,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,19,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,20,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,21,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,22,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,23,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,24,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,25,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,26,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,27,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,28,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,29,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,30,-99.99000,-99.90000,-99.90000, -99.90000
85658,1990,12,31,-99.99000,-99.90000,-99.90000, -99.90000
85658,1991,1,1,0.00000,79.00000,74.00000, 76.50000
85658,1991,1,2,0.00000,77.00000,74.00000, 75.50000
85658,1991,1,3,0.11000,77.00000,73.00000, 75.00000
85658,1991,1,4,0.00000,76.00000,73.00000, 74.50000
85658,1991,1,5,0.00000,78.00000,73.00000, 75.50000
85658,1991,1,6,0.00000,78.00000,74.00000, 76.00000
85658,1991,1,7,0.00000,79.00000,72.00000, 75.50000
85658,1991,1,8,0.00000,81.00000,74.00000, 77.50000
85658,1991,1,9,0.00000,78.00000,75.00000, 76.50000
85658,1991,1,10,0.06000,77.00000,71.00000, 74.00000
85658,1991,1,11,0.00000,78.00000,74.00000, 76.00000
85658,1991,1,12,0.00000,80.00000,74.00000, 77.00000
85658,1991,1,13,0.20000,74.00000,60.00000, 67.00000
85658,1991,1,14,0.00000,72.00000,58.00000, 65.00000
85658,1991,1,15,0.07000,75.00000,71.00000, 73.00000
85658,1991,1,16,0.42000,79.00000,69.00000, 74.00000
85658,1991,1,17,0.02000,72.00000,65.00000, 68.50000
85658,1991,1,18,0.00000,73.00000,61.00000, 67.00000
85658,1991,1,19,0.00000,77.00000,71.00000, 74.00000
85658,1991,1,20,0.04000,75.00000,64.00000, 69.50000
85658,1991,1,21,0.00000,74.00000,59.00000, 66.50000
85658,1991,1,22,0.00000,70.00000,58.00000, 64.00000
85658,1991,1,23,0.00000,73.00000,58.00000, 65.50000
85658,1991,1,24,0.00000,78.00000,69.00000, 73.50000
85658,1991,1,25,0.00000,79.00000,72.00000, 75.50000
85658,1991,1,26,0.00000,77.00000,67.00000, 72.00000
85658,1991,1,27,0.00000,80.00000,68.00000, 74.00000
85658,1991,1,28,0.02000,84.00000,75.00000, 79.50000
85658,1991,1,29,0.00000,81.00000,73.00000, 77.00000
85658,1991,1,30,0.00000,82.00000,74.00000, 78.00000
85658,1991,1,31,0.00000,81.00000,74.00000, 77.50000
85658,1991,2,1,0.00000,79.00000,70.00000, 74.50000
85658,1991,2,2,0.00000,80.00000,75.00000, 77.50000
85658,1991,2,3,0.66000,76.00000,69.00000, 72.50000
85658,1991,2,4,0.40000,74.00000,68.00000, 71.00000
85658,1991,2,5,0.00000,75.00000,70.00000, 72.50000
85658,1991,2,6,0.00000,75.00000,71.00000, 73.00000
85658,1991,2,7,0.00000,79.00000,67.00000, 73.00000
85658,1991,2,8,0.00000,72.00000,62.00000, 67.00000
85658,1991,2,9,0.00000,71.00000,53.00000, 62.00000
85658,1991,2,10,0.00000,74.00000,53.00000, 63.50000
85658,1991,2,11,0.00000,76.00000,56.00000, 66.00000
85658,1991,2,12,0.00000,73.00000,54.00000, 63.50000
85658,1991,2,13,0.00000,74.00000,64.00000, 69.00000
85658,1991,2,14,0.00000,83.00000,68.00000, 75.50000
85658,1991,2,15,0.00000,74.00000,64.00000, 69.00000
85658,1991,2,16,0.00000,64.00000,42.00000, 53.00000
85658,1991,2,17,0.00000,67.00000,47.00000, 57.00000
85658,1991,2,18,0.00000,73.00000,65.00000, 69.00000
85658,1991,2,19,0.00000,76.00000,70.00000, 73.00000
85658,1991,2,20,0.00000,78.00000,71.00000, 74.50000
85658,1991,2,21,0.00000,77.00000,71.00000, 74.00000
85658,1991,2,22,0.00000,80.00000,74.00000, 77.00000
85658,1991,2,23,0.00000,82.00000,73.00000, 77.50000
85658,1991,2,24,0.00000,80.00000,70.00000, 75.00000
85658,1991,2,25,0.00000,80.00000,70.00000, 75.00000
85658,1991,2,26,0.27000,79.00000,70.00000, 74.50000
85658,1991,2,27,0.00000,73.00000,59.00000, 66.00000
85658,1991,2,28,0.01000,74.00000,68.00000, 71.00000
85658,1991,2,29,-99.99000,-99.90000,-99.90000, -99.90000
85658,1991,3,1,0.00000,80.00000,72.00000, 76.00000
85658,1991,3,2,0.00000,81.00000,74.00000, 77.50000
85658,1991,3,3,0.05000,82.00000,74.00000, 78.00000
85658,1991,3,4,1.36000,79.00000,66.00000, 72.50000
85658,1991,3,5,0.00000,74.00000,56.00000, 65.00000
85658,1991,3,6,0.00000,76.00000,61.00000, 68.50000
85658,1991,3,7,0.00000,80.00000,69.00000, 74.50000
85658,1991,3,8,0.00000,80.00000,72.00000, 76.00000
85658,1991,3,9,0.00000,86.00000,68.00000, 77.00000
85658,1991,3,10,0.02000,68.00000,56.00000, 62.00000
85658,1991,3,11,0.00000,69.00000,52.00000, 60.50000
85658,1991,3,12,0.00000,73.00000,59.00000, 66.00000
85658,1991,3,13,0.00000,80.00000,68.00000, 74.00000
85658,1991,3,14,0.40000,77.00000,71.00000, 74.00000
85658,1991,3,15,0.17000,75.00000,69.00000, 72.00000
85658,1991,3,16,0.00000,74.00000,69.00000, 71.50000
85658,1991,3,17,0.07000,76.00000,68.00000, 72.00000
85658,1991,3,18,0.03000,86.00000,73.00000, 79.50000
85658,1991,3,19,0.00000,80.00000,68.00000, 74.00000
85658,1991,3,20,0.00000,74.00000,70.00000, 72.00000
